customer_id,subscription_plan,region,device_type,usage_hours_per_week,support_tickets,customer_lifetime_month,monthly_fee,total_revenue,churn_flag,subscription_status,cancellation_reason
2810,Enterprise,,Mobile,7,0.0,28,150,4200,0,Active,
2811,Standard,,Unknown,11,0.0,1,50,50,0,Active,
2812,Basic,Europe,Mobile,2,1.0,32,25,800,1,Cancelled,Better Alternative
2813,Standard,South America,Mobile,10,0.0,12,50,600,0,Active,
2814,Basic,South America,Desktop,2,2.0,35,25,875,0,Active,
2815,Premium,South America,Desktop,15,0.0,26,90,2340,0,Active,
2816,Standard,South America,Desktop,1,0.0,31,50,1550,0,Active,
2817,Premium,South America,Unknown,7,3.0,12,90,1080,0,Active,
2818,Premium,,Tablet,0,0.0,29,90,2610,0,Active,
2819,Basic,North America,Mobile,5,4.0,5,25,125,1,Cancelled,Technical Issues
2820,Basic,North America,Mobile,5,1.0,35,25,875,0,Active,
2821,Enterprise,Europe,Unknown,13,0.0,7,150,1050,0,Active,
2822,Basic,,Mobile,4,1.0,16,25,400,1,Cancelled,Technical Issues
2823,Enterprise,South America,Unknown,11,4.0,32,150,4800,0,Active,
2824,Basic,North America,Unknown,5,2.0,17,25,425,0,Active,
2825,Premium,Asia,Unknown,1,4.0,21,90,1890,1,Cancelled,Better Alternative
2826,Standard,Asia,Tablet,0,2.0,27,50,1350,1,Cancelled,Low Usage
2827,Standard,Asia,Unknown,16,1.0,15,50,750,0,Active,
2828,Basic,South America,Tablet,14,2.0,23,25,575,0,Active,
2829,Enterprise,South America,Tablet,5,0.0,8,150,1200,0,Active,
2830,Enterprise,Europe,Mobile,17,2.0,25,150,3750,0,Active,
2831,Enterprise,Europe,Desktop,0,2.0,11,150,1650,0,Active,
2832,Premium,Europe,Tablet,18,0.0,21,90,1890,0,Active,
2833,Enterprise,Asia,Tablet,5,2.0,10,150,1500,0,Active,
2834,Standard,South America,Desktop,5,0.0,9,50,450,0,Active,
2835,Premium,Asia,Tablet,17,0.0,1,90,90,0,Active,
2836,Basic,Europe,Desktop,0,2.0,22,25,550,1,Cancelled,Too Expensive
2837,Enterprise,South America,Mobile,17,0.0,6,150,900,0,Active,
2838,Enterprise,,Unknown,3,0.0,30,150,4500,1,Cancelled,Other
2839,Basic,North America,Desktop,3,2.0,34,25,850,0,Active,
2840,Enterprise,North America,Unknown,19,2.0,13,150,1950,0,Active,
2841,Basic,Europe,Desktop,4,4.0,22,25,550,0,Active,
2842,Premium,Asia,Unknown,17,4.0,6,90,540,1,Cancelled,Low Usage
2843,Standard,,Mobile,0,4.0,24,50,1200,0,Active,
2844,Basic,South America,Tablet,5,2.0,21,25,525,0,Active,
2845,Basic,Asia,Mobile,19,4.0,23,25,575,0,Active,
2846,Basic,Europe,Tablet,8,0.0,5,25,125,0,Active,
2847,Enterprise,Asia,Unknown,2,1.0,7,150,1050,1,Cancelled,Better Alternative
2848,Premium,Europe,Unknown,9,4.0,3,90,270,0,Active,
2849,Premium,North America,Tablet,1,0.0,13,90,1170,0,Active,
2850,Basic,North America,Desktop,17,4.0,12,25,300,0,Active,
2851,Standard,Asia,Mobile,15,0.0,6,50,300,0,Active,
2852,Basic,,Desktop,0,0.0,34,25,850,1,Cancelled,Technical Issues
2853,Premium,South America,Unknown,18,0.0,15,90,1350,0,Active,
2854,Enterprise,Europe,Mobile,14,0.0,18,150,2700,0,Active,
2855,Enterprise,South America,Mobile,4,0.0,3,150,450,0,Active,
2856,Standard,North America,Desktop,4,3.0,22,50,1100,1,Cancelled,Other
2857,Premium,,Tablet,11,3.0,35,90,3150,1,Cancelled,Better Alternative
2858,Basic,,Tablet,15,0.0,28,25,700,0,Active,
2859,Enterprise,South America,Mobile,6,0.0,12,150,1800,0,Active,
2860,Standard,North America,Tablet,12,0.0,1,50,50,0,Active,
2861,Premium,South America,Unknown,7,0.0,30,90,2700,0,Active,
2862,Premium,Asia,Desktop,8,4.0,23,90,2070,0,Active,
2863,Premium,,Desktop,12,1.0,28,90,2520,0,Active,
2864,Premium,,Desktop,12,0.0,5,90,450,0,Active,
2865,Premium,Asia,Mobile,16,4.0,10,90,900,0,Active,
2866,Enterprise,North America,Mobile,0,0.0,5,150,750,1,Cancelled,Too Expensive
2867,Standard,,Tablet,5,0.0,14,50,700,0,Active,
2868,Premium,Europe,Desktop,4,0.0,24,90,2160,0,Active,
2869,Basic,Europe,Unknown,6,2.0,28,25,700,0,Active,
2870,Basic,North America,Unknown,9,0.0,21,25,525,0,Active,
2871,Standard,Asia,Desktop,14,2.0,12,50,600,0,Active,
2872,Basic,South America,Mobile,9,0.0,20,25,500,0,Active,
2873,Basic,North America,Mobile,9,2.0,32,25,800,0,Active,
2874,Basic,South America,Mobile,11,2.0,21,25,525,0,Active,
2875,Basic,North America,Unknown,9,0.0,17,25,425,0,Active,
2876,Basic,Europe,Desktop,12,0.0,1,25,25,0,Active,
2877,Enterprise,Asia,Unknown,4,4.0,28,150,4200,1,Cancelled,Too Expensive
2878,Premium,Europe,Desktop,15,2.0,2,90,180,0,Active,
2879,Basic,Asia,Unknown,6,3.0,17,25,425,0,Active,
2880,Standard,South America,Unknown,8,0.0,14,50,700,0,Active,
2881,Standard,North America,Tablet,10,0.0,14,50,700,0,Active,
2882,Premium,,Unknown,2,1.0,18,90,1620,0,Active,
2883,Basic,,Desktop,17,0.0,34,25,850,0,Active,
2884,Basic,Asia,Unknown,5,4.0,1,25,25,1,Cancelled,Better Alternative
2885,Basic,Asia,Tablet,3,4.0,18,25,450,1,Cancelled,Better Alternative
2886,Enterprise,Europe,Tablet,2,2.0,34,150,5100,0,Active,
2887,Enterprise,,Desktop,18,4.0,23,150,3450,1,Cancelled,Other
2888,Basic,Europe,Tablet,0,0.0,16,25,400,0,Active,
2889,Standard,South America,Tablet,17,4.0,19,50,950,1,Cancelled,Low Usage
2890,Standard,,Mobile,10,0.0,6,50,300,0,Active,
2891,Enterprise,South America,Desktop,2,3.0,24,150,3600,1,Cancelled,Other
2892,Premium,North America,Tablet,8,3.0,17,90,1530,0,Active,
2893,Basic,Europe,Tablet,13,2.0,16,25,400,0,Active,
2894,Enterprise,Asia,Tablet,1,4.0,6,150,900,1,Cancelled,Technical Issues
2895,Enterprise,,Desktop,7,4.0,16,150,2400,1,Cancelled,Too Expensive
2896,Basic,Europe,Mobile,1,3.0,9,25,225,0,Active,
2897,Basic,Asia,Unknown,8,2.0,29,25,725,0,Active,
2898,Standard,North America,Mobile,0,4.0,4,50,200,0,Active,
2899,Premium,,Desktop,5,2.0,26,90,2340,0,Active,
2900,Premium,South America,Desktop,2,0.0,26,90,2340,0,Active,
2901,Basic,North America,Desktop,18,0.0,14,25,350,0,Active,
2902,Basic,Asia,Unknown,0,0.0,35,25,875,0,Active,
2903,Enterprise,,Desktop,0,4.0,24,150,3600,1,Cancelled,Low Usage
2904,Enterprise,,Mobile,18,4.0,8,150,1200,1,Cancelled,Low Usage
2905,Basic,North America,Tablet,8,4.0,25,25,625,0,Active,
2906,Basic,,Tablet,4,3.0,4,25,100,0,Active,
2907,Standard,Asia,Desktop,0,3.0,15,50,750,0,Active,
2908,Basic,North America,Desktop,5,4.0,16,25,400,1,Cancelled,Other
2909,Basic,South America,Unknown,12,4.0,11,25,275,0,Active,
2910,Enterprise,North America,Tablet,11,0.0,28,150,4200,0,Active,
2911,Basic,North America,Unknown,10,0.0,7,25,175,0,Active,
2912,Basic,South America,Unknown,16,2.0,24,25,600,0,Active,
2913,Basic,Asia,Unknown,0,2.0,31,25,775,0,Active,
2914,Enterprise,Europe,Unknown,0,3.0,4,150,600,1,Cancelled,Technical Issues
2915,Standard,Europe,Mobile,7,1.0,35,50,1750,0,Active,
2916,Standard,South America,Desktop,17,0.0,6,50,300,0,Active,
2917,Basic,Asia,Desktop,14,2.0,33,25,825,0,Active,
2918,Enterprise,,Unknown,1,0.0,32,150,4800,0,Active,
2919,Standard,South America,Unknown,0,0.0,35,50,1750,0,Active,
2920,Standard,Europe,Mobile,11,0.0,17,50,850,0,Active,
2921,Standard,Asia,Unknown,7,1.0,32,50,1600,0,Active,
2922,Enterprise,North America,Mobile,13,0.0,14,150,2100,0,Active,
2923,Enterprise,Asia,Mobile,12,0.0,19,150,2850,0,Active,
2924,Basic,Asia,Unknown,11,1.0,24,25,600,0,Active,
2925,Premium,Europe,Desktop,19,0.0,11,90,990,0,Active,
2926,Standard,Europe,Mobile,0,0.0,7,50,350,1,Cancelled,Too Expensive
2927,Premium,,Desktop,16,1.0,24,90,2160,0,Active,
2928,Enterprise,,Desktop,11,0.0,24,150,3600,0,Active,
2929,Enterprise,South America,Mobile,15,0.0,14,150,2100,0,Active,
2930,Enterprise,North America,Tablet,9,2.0,24,150,3600,0,Active,
2931,Premium,,Mobile,12,0.0,11,90,990,0,Active,
2932,Enterprise,Europe,Tablet,19,0.0,8,150,1200,0,Active,
2933,Basic,Asia,Mobile,8,0.0,15,25,375,0,Active,
2934,Enterprise,South America,Mobile,13,2.0,2,150,300,0,Active,
2935,Basic,,Desktop,12,1.0,24,25,600,0,Active,
2936,Premium,Asia,Desktop,5,2.0,10,90,900,0,Active,
2937,Basic,Asia,Unknown,2,0.0,32,25,800,0,Active,
2938,Enterprise,,Desktop,15,4.0,17,150,2550,0,Active,
2939,Basic,North America,Desktop,19,0.0,10,25,250,0,Active,
2940,Standard,North America,Desktop,9,2.0,22,50,1100,0,Active,
2941,Enterprise,South America,Desktop,17,0.0,6,150,900,0,Active,
2942,Basic,North America,Unknown,4,0.0,27,25,675,1,Cancelled,Too Expensive
2943,Premium,South America,Desktop,8,2.0,20,90,1800,0,Active,
2944,Basic,Europe,Tablet,5,3.0,1,25,25,1,Cancelled,Too Expensive
2945,Basic,,Tablet,18,0.0,17,25,425,0,Active,
2946,Basic,Asia,Unknown,0,4.0,1,25,25,0,Active,
2947,Premium,South America,Desktop,9,2.0,15,90,1350,0,Active,
2948,Basic,North America,Tablet,0,0.0,1,25,25,1,Cancelled,Other
2949,Premium,South America,Mobile,0,0.0,17,90,1530,0,Active,
2950,Basic,South America,Tablet,1,1.0,2,25,50,0,Active,
2951,Enterprise,North America,Desktop,14,0.0,18,150,2700,0,Active,
2952,Standard,North America,Tablet,17,0.0,12,50,600,0,Active,
2953,Premium,,Mobile,10,0.0,29,90,2610,0,Active,
2954,Premium,Asia,Tablet,0,1.0,23,90,2070,1,Cancelled,Other
2955,Basic,,Desktop,11,2.0,9,25,225,0,Active,
2956,Basic,,Mobile,4,2.0,8,25,200,0,Active,
2957,Premium,North America,Unknown,12,1.0,16,90,1440,0,Active,
2958,Basic,North America,Mobile,0,1.0,23,25,575,1,Cancelled,Better Alternative
2959,Standard,Asia,Tablet,16,3.0,29,50,1450,0,Active,
2960,Basic,South America,Unknown,16,0.0,10,25,250,0,Active,
2961,Basic,,Mobile,19,1.0,12,25,300,0,Active,
2962,Enterprise,Asia,Mobile,1,0.0,12,150,1800,0,Active,
2963,Basic,,Mobile,0,0.0,30,25,750,0,Active,
2964,Basic,South America,Desktop,19,4.0,10,25,250,1,Cancelled,Too Expensive
2965,Basic,,Unknown,8,2.0,14,25,350,0,Active,
2966,Standard,Europe,Unknown,15,1.0,4,50,200,0,Active,
2967,Standard,Asia,Mobile,11,4.0,20,50,1000,0,Active,
2968,Enterprise,North America,Unknown,9,2.0,7,150,1050,0,Active,
2969,Basic,,Tablet,1,3.0,30,25,750,1,Cancelled,Technical Issues
2970,Basic,Asia,Tablet,8,2.0,24,25,600,0,Active,
2971,Standard,Asia,Mobile,15,1.0,10,50,500,0,Active,
2972,Basic,,Tablet,0,4.0,17,25,425,1,Cancelled,Too Expensive
2973,Basic,North America,Mobile,3,4.0,21,25,525,1,Cancelled,Low Usage
2974,Premium,North America,Tablet,19,4.0,3,90,270,0,Active,
2975,Standard,,Mobile,1,2.0,1,50,50,0,Active,
2976,Premium,Asia,Mobile,16,0.0,18,90,1620,0,Active,
2977,Standard,North America,Unknown,7,0.0,2,50,100,0,Active,
2978,Enterprise,,Unknown,14,2.0,4,150,600,0,Active,
2979,Basic,,Mobile,14,1.0,32,25,800,0,Active,
2980,Enterprise,,Unknown,3,2.0,19,150,2850,0,Active,
2981,Standard,Asia,Unknown,6,0.0,20,50,1000,0,Active,
2982,Basic,North America,Desktop,19,2.0,7,25,175,0,Active,
2983,Basic,Asia,Tablet,16,4.0,9,25,225,0,Active,
2984,Basic,Europe,Unknown,10,1.0,7,25,175,0,Active,
2985,Premium,North America,Mobile,16,1.0,27,90,2430,0,Active,
2986,Standard,Asia,Desktop,16,3.0,21,50,1050,0,Active,
2987,Standard,North America,Desktop,7,2.0,35,50,1750,0,Active,
2988,Basic,Europe,Unknown,0,0.0,24,25,600,0,Active,
2989,Enterprise,South America,Mobile,9,0.0,32,150,4800,0,Active,
2990,Basic,,Mobile,9,0.0,12,25,300,0,Active,
2991,Enterprise,Asia,Mobile,5,4.0,23,150,3450,0,Active,
2992,Enterprise,Europe,Mobile,13,0.0,29,150,4350,0,Active,
2993,Basic,Europe,Mobile,11,2.0,3,25,75,0,Active,
2994,Basic,North America,Tablet,18,3.0,8,25,200,1,Cancelled,Other
2995,Basic,North America,Mobile,19,3.0,34,25,850,0,Active,
2996,Premium,,Mobile,17,2.0,14,90,1260,0,Active,
2997,Enterprise,North America,Tablet,18,0.0,32,150,4800,0,Active,
2998,Standard,Asia,Unknown,18,2.0,7,50,350,0,Active,
2999,Basic,Asia,Desktop,12,2.0,10,25,250,0,Active,
3000,Premium,Asia,Tablet,6,0.0,12,90,1080,0,Active,
3001,Standard,South America,Desktop,16,3.0,23,50,1150,0,Active,
3002,Enterprise,Asia,Desktop,8,1.0,11,150,1650,0,Active,
3003,Basic,North America,Tablet,1,0.0,13,25,325,0,Active,
3004,Enterprise,North America,Mobile,16,0.0,12,150,1800,0,Active,
3005,Basic,Asia,Desktop,13,0.0,7,25,175,0,Active,
3006,Premium,Europe,Mobile,6,4.0,10,90,900,0,Active,
3007,Premium,Europe,Unknown,2,1.0,7,90,630,0,Active,
3008,Basic,Europe,Tablet,17,1.0,27,25,675,0,Active,
3009,Standard,,Desktop,16,1.0,7,50,350,0,Active,
3010,Standard,South America,Mobile,2,3.0,24,50,1200,0,Active,
3011,Premium,Asia,Desktop,8,4.0,23,90,2070,0,Active,
3012,Premium,,Unknown,17,0.0,25,90,2250,0,Active,
3013,Basic,Europe,Unknown,15,4.0,33,25,825,0,Active,
3014,Standard,Asia,Desktop,0,0.0,7,50,350,0,Active,
3015,Basic,,Tablet,9,0.0,30,25,750,0,Active,
3016,Standard,North America,Unknown,18,3.0,31,50,1550,0,Active,
3017,Basic,Europe,Mobile,16,0.0,21,25,525,0,Active,
3018,Premium,,Unknown,7,4.0,34,90,3060,1,Cancelled,Low Usage
3019,Premium,North America,Mobile,11,1.0,21,90,1890,0,Active,
3020,Basic,Europe,Desktop,9,4.0,20,25,500,0,Active,
3021,Basic,South America,Mobile,0,0.0,34,25,850,0,Active,
3022,Premium,Europe,Desktop,10,3.0,8,90,720,0,Active,
3023,Enterprise,South America,Unknown,4,3.0,32,150,4800,1,Cancelled,Low Usage
3024,Premium,South America,Tablet,5,3.0,30,90,2700,0,Active,
3025,Enterprise,South America,Unknown,11,0.0,29,150,4350,0,Active,
3026,Basic,Asia,Unknown,19,4.0,5,25,125,0,Active,
3027,Basic,Asia,Unknown,14,1.0,30,25,750,0,Active,
3028,Premium,South America,Unknown,4,1.0,12,90,1080,0,Active,
3029,Standard,North America,Tablet,7,2.0,27,50,1350,0,Active,
3030,Enterprise,South America,Unknown,1,3.0,13,150,1950,1,Cancelled,Better Alternative
3031,Basic,,Mobile,11,0.0,10,25,250,0,Active,
3032,Premium,South America,Tablet,11,1.0,31,90,2790,0,Active,
3033,Basic,Asia,Tablet,3,3.0,16,25,400,1,Cancelled,Technical Issues
3034,Premium,Asia,Mobile,17,1.0,26,90,2340,0,Active,
3035,Standard,,Desktop,14,4.0,20,50,1000,0,Active,
3036,Standard,,Unknown,8,2.0,34,50,1700,0,Active,
3037,Standard,Europe,Tablet,8,3.0,8,50,400,0,Active,
3038,Standard,North America,Unknown,0,0.0,4,50,200,0,Active,
3039,Basic,North America,Unknown,7,0.0,29,25,725,0,Active,
3040,Basic,North America,Mobile,17,1.0,31,25,775,0,Active,
3041,Enterprise,Asia,Mobile,2,4.0,2,150,300,1,Cancelled,Technical Issues
3042,Basic,North America,Mobile,17,0.0,25,25,625,0,Active,
3043,Premium,Europe,Unknown,6,3.0,3,90,270,0,Active,
3044,Premium,Europe,Tablet,11,2.0,5,90,450,0,Active,
3045,Basic,North America,Tablet,0,4.0,22,25,550,1,Cancelled,Technical Issues
3046,Premium,,Desktop,13,1.0,16,90,1440,0,Active,
3047,Basic,Europe,Unknown,0,4.0,9,25,225,1,Cancelled,Too Expensive
3048,Enterprise,,Desktop,7,2.0,9,150,1350,0,Active,
3049,Basic,Asia,Desktop,14,4.0,12,25,300,0,Active,
3050,Enterprise,Europe,Desktop,6,3.0,4,150,600,0,Active,
3051,Standard,,Desktop,17,1.0,18,50,900,0,Active,
3052,Standard,North America,Desktop,5,2.0,18,50,900,0,Active,
3053,Standard,Asia,Unknown,3,1.0,33,50,1650,0,Active,
3054,Enterprise,South America,Mobile,7,0.0,3,150,450,0,Active,
3055,Premium,South America,Desktop,4,3.0,17,90,1530,1,Cancelled,Low Usage
3056,Basic,North America,Tablet,0,2.0,12,25,300,1,Cancelled,Other
3057,Standard,Asia,Unknown,1,0.0,11,50,550,1,Cancelled,Too Expensive
3058,Standard,Asia,Desktop,5,0.0,17,50,850,0,Active,
3059,Standard,Asia,Tablet,0,0.0,35,50,1750,0,Active,
3060,Basic,Asia,Desktop,13,2.0,6,25,150,0,Active,
3061,Standard,South America,Mobile,6,1.0,35,50,1750,0,Active,
3062,Basic,,Unknown,4,4.0,6,25,150,1,Cancelled,Technical Issues
3063,Standard,Asia,Mobile,14,4.0,32,50,1600,0,Active,
3064,Enterprise,,Tablet,6,0.0,11,150,1650,0,Active,
3065,Enterprise,Asia,Desktop,5,0.0,13,150,1950,0,Active,
3066,Basic,Europe,Mobile,0,0.0,13,25,325,0,Active,
3067,Enterprise,Europe,Mobile,0,2.0,34,150,5100,0,Active,
3068,Basic,Europe,Desktop,15,1.0,3,25,75,0,Active,
3069,Enterprise,Asia,Unknown,6,2.0,32,150,4800,0,Active,
3070,Enterprise,,Tablet,13,1.0,4,150,600,0,Active,
3071,Basic,South America,Unknown,0,3.0,1,25,25,1,Cancelled,Better Alternative
3072,Premium,North America,Tablet,17,0.0,9,90,810,0,Active,
3073,Enterprise,South America,Tablet,15,2.0,7,150,1050,0,Active,
3074,Standard,Asia,Mobile,15,3.0,27,50,1350,0,Active,
3075,Premium,Europe,Desktop,18,4.0,3,90,270,0,Active,
3076,Basic,Europe,Unknown,15,0.0,22,25,550,0,Active,
3077,Premium,,Mobile,15,1.0,16,90,1440,0,Active,
3078,Basic,Asia,Mobile,11,0.0,8,25,200,0,Active,
3079,Basic,South America,Mobile,14,4.0,5,25,125,0,Active,
3080,Enterprise,Asia,Unknown,13,4.0,30,150,4500,0,Active,
3081,Enterprise,Asia,Mobile,6,3.0,28,150,4200,0,Active,
3082,Standard,Europe,Desktop,10,2.0,27,50,1350,0,Active,
3083,Premium,South America,Mobile,15,0.0,22,90,1980,0,Active,
3084,Basic,North America,Mobile,19,2.0,30,25,750,0,Active,
3085,Enterprise,Europe,Tablet,14,3.0,7,150,1050,0,Active,
3086,Premium,South America,Mobile,7,4.0,30,90,2700,0,Active,
3087,Enterprise,,Unknown,7,0.0,13,150,1950,0,Active,
3088,Enterprise,Europe,Unknown,8,4.0,22,150,3300,0,Active,
3089,Basic,,Desktop,4,3.0,11,25,275,1,Cancelled,Better Alternative
3090,Basic,Europe,Unknown,12,4.0,5,25,125,0,Active,
3091,Enterprise,Asia,Unknown,4,0.0,22,150,3300,0,Active,
3092,Basic,South America,Mobile,10,4.0,15,25,375,0,Active,
3093,Enterprise,,Desktop,19,4.0,31,150,4650,0,Active,
3094,Enterprise,Europe,Unknown,14,4.0,29,150,4350,1,Cancelled,Too Expensive
3095,Standard,,Desktop,17,0.0,17,50,850,0,Active,
3096,Standard,Europe,Desktop,18,1.0,6,50,300,0,Active,
3097,Standard,Europe,Tablet,0,1.0,17,50,850,0,Active,
3098,Basic,North America,Tablet,13,2.0,34,25,850,0,Active,
3099,Basic,North America,Mobile,9,1.0,23,25,575,0,Active,
3100,Enterprise,North America,Unknown,1,1.0,30,150,4500,1,Cancelled,Too Expensive
3101,Standard,,Mobile,0,1.0,13,50,650,0,Active,
3102,Basic,Asia,Mobile,5,4.0,30,25,750,0,Active,
3103,Basic,Europe,Desktop,16,4.0,20,25,500,0,Active,
3104,Enterprise,South America,Desktop,14,0.0,6,150,900,0,Active,
3105,Premium,North America,Desktop,16,0.0,31,90,2790,0,Active,
3106,Enterprise,,Mobile,15,4.0,19,150,2850,0,Active,
3107,Premium,,Unknown,15,4.0,6,90,540,0,Active,
3108,Standard,,Mobile,17,1.0,34,50,1700,0,Active,
3109,Premium,South America,Mobile,12,0.0,28,90,2520,0,Active,
3110,Standard,South America,Mobile,0,0.0,13,50,650,1,Cancelled,Technical Issues
3111,Basic,North America,Tablet,1,1.0,10,25,250,0,Active,
3112,Premium,South America,Tablet,11,1.0,7,90,630,0,Active,
3113,Enterprise,North America,Unknown,8,0.0,18,150,2700,0,Active,
3114,Standard,South America,Tablet,0,3.0,22,50,1100,1,Cancelled,Technical Issues
3115,Enterprise,South America,Mobile,10,1.0,14,150,2100,0,Active,
3116,Basic,South America,Tablet,14,1.0,8,25,200,0,Active,
3117,Standard,North America,Tablet,14,0.0,12,50,600,0,Active,
3118,Premium,Europe,Mobile,2,3.0,33,90,2970,1,Cancelled,Too Expensive
3119,Standard,North America,Unknown,0,0.0,24,50,1200,1,Cancelled,Other
3120,Enterprise,Europe,Tablet,13,3.0,14,150,2100,0,Active,
3121,Basic,,Mobile,14,2.0,5,25,125,0,Active,
3122,Standard,,Mobile,11,3.0,19,50,950,0,Active,
3123,Premium,North America,Mobile,8,1.0,3,90,270,0,Active,
3124,Basic,Europe,Desktop,9,4.0,1,25,25,0,Active,
3125,Basic,Europe,Mobile,16,0.0,33,25,825,0,Active,
3126,Basic,Europe,Tablet,0,0.0,17,25,425,0,Active,
3127,Standard,,Tablet,0,1.0,9,50,450,0,Active,
3128,Enterprise,North America,Mobile,0,0.0,31,150,4650,0,Active,
3129,Enterprise,Asia,Desktop,15,0.0,35,150,5250,0,Active,
3130,Premium,Europe,Desktop,4,0.0,3,90,270,1,Cancelled,Low Usage
3131,Enterprise,Europe,Desktop,8,3.0,13,150,1950,0,Active,
3132,Basic,Asia,Tablet,8,0.0,14,25,350,0,Active,
3133,Enterprise,North America,Desktop,6,1.0,6,150,900,0,Active,
3134,Premium,Europe,Unknown,0,4.0,29,90,2610,1,Cancelled,Other
3135,Standard,North America,Unknown,1,1.0,9,50,450,0,Active,
3136,Standard,Europe,Desktop,16,2.0,23,50,1150,0,Active,
3137,Enterprise,South America,Unknown,7,0.0,15,150,2250,0,Active,
3138,Basic,Europe,Mobile,5,1.0,7,25,175,0,Active,
3139,Standard,South America,Desktop,10,3.0,25,50,1250,0,Active,
3140,Enterprise,North America,Desktop,0,3.0,23,150,3450,1,Cancelled,Low Usage
3141,Premium,Europe,Desktop,1,0.0,11,90,990,0,Active,
3142,Enterprise,,Mobile,17,1.0,8,150,1200,0,Active,
3143,Standard,,Mobile,5,0.0,1,50,50,0,Active,
3144,Premium,Asia,Desktop,14,2.0,13,90,1170,0,Active,
3145,Enterprise,,Tablet,2,0.0,16,150,2400,0,Active,
3146,Basic,South America,Tablet,17,2.0,13,25,325,0,Active,
3147,Premium,,Unknown,3,4.0,14,90,1260,0,Active,
3148,Basic,,Mobile,12,0.0,13,25,325,0,Active,
3149,Basic,,Unknown,4,1.0,12,25,300,0,Active,
3150,Premium,Europe,Unknown,19,0.0,28,90,2520,0,Active,
3151,Basic,Asia,Desktop,6,2.0,22,25,550,0,Active,
3152,Standard,North America,Tablet,1,4.0,20,50,1000,1,Cancelled,Too Expensive
3153,Standard,Asia,Unknown,7,2.0,19,50,950,0,Active,
3154,Basic,South America,Desktop,17,4.0,11,25,275,0,Active,
3155,Premium,Europe,Mobile,9,3.0,30,90,2700,0,Active,
3156,Premium,Europe,Unknown,16,3.0,26,90,2340,0,Active,
3157,Premium,,Tablet,0,1.0,15,90,1350,1,Cancelled,Technical Issues
3158,Basic,,Mobile,10,2.0,30,25,750,0,Active,
3159,Premium,South America,Desktop,5,3.0,29,90,2610,1,Cancelled,Low Usage
3160,Standard,Europe,Mobile,6,0.0,32,50,1600,0,Active,
3161,Basic,North America,Unknown,6,0.0,30,25,750,0,Active,
3162,Standard,Asia,Mobile,6,0.0,16,50,800,0,Active,
3163,Standard,Europe,Mobile,15,3.0,18,50,900,0,Active,
3164,Basic,North America,Mobile,7,3.0,28,25,700,0,Active,
3165,Standard,North America,Tablet,7,2.0,19,50,950,0,Active,
3166,Basic,Asia,Unknown,0,4.0,11,25,275,1,Cancelled,Technical Issues
3167,Basic,North America,Desktop,15,0.0,17,25,425,0,Active,
3168,Standard,South America,Tablet,18,0.0,21,50,1050,0,Active,
3169,Enterprise,North America,Unknown,0,4.0,34,150,5100,1,Cancelled,Too Expensive
3170,Standard,South America,Desktop,8,2.0,33,50,1650,0,Active,
3171,Basic,North America,Desktop,11,3.0,29,25,725,0,Active,
3172,Premium,,Desktop,10,4.0,4,90,360,0,Active,
3173,Standard,North America,Unknown,0,0.0,32,50,1600,0,Active,
3174,Premium,South America,Desktop,16,0.0,11,90,990,0,Active,
3175,Enterprise,North America,Desktop,9,3.0,26,150,3900,0,Active,
3176,Standard,North America,Tablet,14,3.0,18,50,900,0,Active,
3177,Basic,North America,Desktop,12,1.0,32,25,800,0,Active,
3178,Premium,South America,Mobile,2,0.0,27,90,2430,1,Cancelled,Low Usage
3179,Enterprise,North America,Tablet,6,4.0,16,150,2400,0,Active,
3180,Basic,Asia,Tablet,13,3.0,10,25,250,0,Active,
3181,Basic,Asia,Unknown,13,1.0,34,25,850,0,Active,
3182,Basic,South America,Desktop,4,2.0,33,25,825,1,Cancelled,Other
3183,Basic,,Mobile,0,0.0,10,25,250,0,Active,
3184,Standard,Asia,Mobile,11,4.0,26,50,1300,0,Active,
3185,Standard,Europe,Desktop,0,0.0,25,50,1250,0,Active,
3186,Standard,Asia,Desktop,3,2.0,2,50,100,0,Active,
3187,Enterprise,Europe,Unknown,6,4.0,26,150,3900,0,Active,
3188,Enterprise,South America,Mobile,3,4.0,20,150,3000,1,Cancelled,Technical Issues
3189,Enterprise,,Tablet,0,3.0,3,150,450,1,Cancelled,Better Alternative
3190,Basic,Europe,Unknown,13,1.0,32,25,800,0,Active,
3191,Enterprise,Europe,Unknown,8,4.0,1,150,150,0,Active,
3192,Standard,Asia,Tablet,13,0.0,24,50,1200,0,Active,
3193,Standard,Europe,Unknown,11,2.0,33,50,1650,0,Active,
3194,Basic,South America,Desktop,12,0.0,35,25,875,0,Active,
3195,Basic,South America,Tablet,19,4.0,17,25,425,0,Active,
3196,Enterprise,South America,Tablet,10,0.0,33,150,4950,0,Active,
3197,Premium,Asia,Mobile,0,0.0,11,90,990,0,Active,
3198,Basic,,Tablet,15,1.0,23,25,575,0,Active,
3199,Basic,Asia,Unknown,8,0.0,32,25,800,0,Active,
3200,Standard,South America,Mobile,15,4.0,19,50,950,1,Cancelled,Too Expensive
3201,Basic,Asia,Unknown,14,2.0,12,25,300,0,Active,
3202,Standard,South America,Desktop,10,0.0,28,50,1400,0,Active,
3203,Standard,North America,Desktop,16,0.0,2,50,100,0,Active,
